
BEGIN Names
    Forename Christian
    Forename Jens
    Forename Jesper
    Forename John
    Forename Martin
    Forename Morten
    Forename Flemming
    Forename Per
    Forename Bent
    Forename Carsten
    Forename Kim
    Forename Anders
    Forename Soren
    Forename Claus
    Forename Henning
    Forename Kurt
    Forename Mogens
    Forename Poul
    Forename Leif
    Forename Preben
    Forename Finn
    Forename Bjarne
    Forename Allan
    Forename Daniel
    Forename Jacob
    Forename Niels
    Forename Ove
    Forename Steen
    Forename Torben
    Forename Frank
    Forename Alexander
    Forename Ib
    Forename Poul-Erik
    Forename Kristian
    Forename Klaus
    Forename Lasse
    Forename Arne
    Forename Brian
    Forename Rene
    Forename Gert
    Forename Jakob
    Forename Kasper
    Forename Benny
    Forename David
    Forename Jorn
    Forename Hans
    Forename Frederik
    Forename Jens-Christian
    Forename Karsten
    Forename Mathias
    Forename Tommy
    Forename Bo
    Forename Jens-Peter
    Forename Mikkel
    Forename Steffen
    Forename Tom
#Dominica 0
#Ecuador 67 (1410)
    Forename Juan-Carlos
    Forename Jose-Luis
    Forename Luis-Alberto
    Forename Miguel-Angel
    Forename Victor-Hugo
    Forename Carlos-Alberto
    Forename Jorge-Luis
    Forename Luis-Fernando
    Forename Marco-Antonio
    Forename Julio-Cesar
    Forename Marco-Vinicio
    Forename Luis-Enrique
    Forename Jose-Antonio
    Forename Luis-Alfredo
    Forename Luis-Antonio
    Forename Jose-Manuel
    Forename Luis-Eduardo
    Forename Victor-Manuel
    Forename Jose-Miguel
    Forename Manuel-Jesus
    Forename Jorge-Enrique
    Forename Juan-Pablo
    Forename Luis-Alfonso
    Forename Diego-Fernando
    Forename Carlos-Enrique
    Forename Roberto-Carlos
    Forename Luis-Humberto
    Forename Francisco-Javier
    Forename Jose-Vicente
    Forename Carlos-Eduardo
    Forename Carlos-Andres
    Forename Cesar-Augusto
    Forename Juan-Jose
    Forename Luis-Miguel
    Forename Segundo-Manuel
    Forename Jorge-Eduardo
    Forename Diego-Armando
    Forename Jean-Carlos
    Forename Carlos-Alfredo
    Forename Manuel-Mesias
    Forename Luis-Gonzalo
    Forename Luis-Anibal
    Forename Carlos-Javier
    Forename Jose-Alberto
    Forename Carlos-Luis
    Forename Juan-Francisco
    Forename Carlos-Julio
    Forename Manuel-Antonio
    Forename Juan-Manuel
    Forename Dario-Javier
    Forename Luis-Angel
    Forename Manuel
    Forename Jose-Francisco
    Forename Luis-David
    Forename Edwin-Patricio
    Forename Bryan-Alexander
    Forename Carlos-Manuel
    Forename Kevin-Alexander
    Forename Ruben-Dario
    Forename Jose-Andres
    Forename Carlos-Fernando
    Forename Jose-David
    Forename Carlos-Antonio
    Forename Jose-Eduardo
    Forename Edison-Javier
    Forename Pedro-Pablo
    Forename Jose-Enrique
#Egipto 25 (1435)
    Forename Mohamed
    Forename Ahmed
    Forename Mahmoud
    Forename Omar
    Forename Ibrahim
    Forename Ashraf
    Forename Amr
    Forename Khaled
    Forename Alaa
    Forename Ali
    Forename Mohamed-Ahmed
    Forename Adel
    Forename Tarek
    Forename Hassan
    Forename Mostafa
    Forename Emad
    Forename Yasser
    Forename Ahmed-Mohamed
    Forename Ayman
    Forename Karim
    Forename Moustafa
    Forename Sameh
    Forename Youssef
    Forename Hesham
    Forename Wael
#El Salvador 20 (1455)
    Forename Juan-Carlos
    Forename Miguel-Angel
    Forename Julio-Cesar
    Forename Jorge-Alberto
    Forename Jose-Roberto
    Forename Carlos-Ernesto
    Forename Jose-Luis
    Forename Manuel-Jesus
    Forename Victor-Manuel
    Forename Carlos-Alberto
    Forename Carlos-Antonio
    Forename Luis-Alonso
    Forename Juan-Francisco
    Forename Manuel-Antonio
    Forename Roberto-Carlos
    Forename Jose-Antonio
    Forename Juan-Jose
    Forename David-Ernesto
    Forename Jose-Ricardo
    Forename Juan-Antonio
#Eslovenia 20 (1475)
    Forename Marko
    Forename Peter
    Forename Andrej
    Forename David
    Forename Gregor
    Forename Miroslav
    Forename Anton
    Forename Igor
    Forename Jan
    Forename Luka
    Forename Robert
    Forename Boris
    Forename Dejan
    Forename Dusan
    Forename Ivan
    Forename Tomas
    Forename Ales
    Forename Daniel
    Forename Denis
    Forename Sasa
#Estados Unidos de América 67 (1542)
    Forename David
    Forename Michael
    Forename Daniel
    Forename Antonio
    Forename Alexander
    Forename Richard
    Forename Robert
    Forename John
    Forename Manuel
    Forename Christopher
    Forename William
    Forename Juan-Carlos
    Forename Ricardo
    Forename Jose
    Forename James
    Forename Jose-Antonio
    Forename Juan
    Forename Alejandro
    Forename Jorge
    Forename Miguel-Angel
    Forename Nicolas
    Forename Rafael
    Forename Joseph
    Forename Carlos
    Forename Jose-Luis
    Forename Francisco
    Forename George
    Forename Luis
    Forename Samuel
    Forename Thomas
    Forename Charles
    Forename Edward
    Forename Fernando
    Forename John-Joseph
    Forename Enrique
    Forename Stephen
    Forename Eduardo
    Forename Kevin
    Forename Paul
    Forename Pedro
    Forename Ramon
    Forename Carlos-Alberto
    Forename Frank
    Forename Hector
    Forename Jaime
    Forename Juan-Manuel
    Forename Matthew
    Forename Miguel
    Forename Pablo
    Forename Roberto
    Forename Eric
    Forename Jesus
    Forename Steven
    Forename Andres
    Forename Armando
    Forename David-Michael
    Forename Javier
    Forename John-William
    Forename Mark
    Forename Peter
    Forename Raul
    Forename Andrew
    Forename Brian
    Forename Ivan
    Forename Joaquin
    Forename John-Robert
    Forename Jose-Manuel
#Estonia 20 (1562)
    Forename Aleksandr
    Forename Andrei
    Forename Igor
    Forename Sergei
    Forename Aleksei
    Forename Juri
    Forename Vladimir
    Forename Andres
    Forename Maksim
    Forename Oleg
    Forename Pavel
    Forename Viktor
    Forename Anatoli
    Forename Dmitri
    Forename Artur
    Forename Aleksander
    Forename Erik
    Forename Ivan
    Forename Marek
    Forename Nikita
#Etiopía 2 (1564)
    Forename Daniel
    Forename Solomon
#Filipinas 67 (1631)
    Forename Joel
    Forename Reynaldo
    Forename Michael
    Forename Rolando
    Forename Edwin
    Forename Romeo
    Forename Ernesto
    Forename Danilo
    Forename Eduardo
    Forename Joseph
    Forename Jonathan
    Forename Mario
    Forename Richard
    Forename Arnel
    Forename Ronald
    Forename Allan
    Forename Antonio
    Forename Dennis
    Forename Ferdinand
    Forename Roberto
    Forename Jose
    Forename Renato
    Forename Christopher
    Forename Mark-Anthony
    Forename Randy
    Forename Rodel
    Forename Arnold
    Forename Jeffrey
    Forename Manuel
    Forename Gilbert
    Forename Noel
    Forename Elmer
    Forename Edgar
    Forename Francisco
    Forename Rodolfo
    Forename Ariel
    Forename Christian
    Forename Marlon
    Forename Alexander
    Forename Marvin
    Forename Rogelio
    Forename Ryan
    Forename Fernando
    Forename Henry
    Forename Dante
    Forename Edgardo
    Forename Jayson
    Forename Robert
    Forename Daniel
    Forename Efren
    Forename Erwin
    Forename Ruben
    Forename Alfredo
    Forename Eric
    Forename Jaime
    Forename Joselito
    Forename Leonardo
    Forename Nestor
    Forename Rommel
    Forename Alberto
    Forename Jimmy
    Forename Alex
    Forename Jerry
    Forename Rodrigo
    Forename Wilfredo
    Forename John
    Forename Nelson
#Finlandia 7 (1638)
    Forename Matti-Juhani
    Forename Pekka-Juhani
    Forename Heikki-Juhani
    Forename Seppo-Juhani
    Forename Kari-Juhani
    Forename Matti
    Forename Jan-Erik
#Francia 67 (1705)
    Forename Jean-Pierre
    Forename Philippe
    Forename Nicolas
    Forename Michel
    Forename David
    Forename Pierre
    Forename François
    Forename Christophe
    Forename Olivier
    Forename Stephane
    Forename Frederic
    Forename Alexandre
    Forename Jean
    Forename Laurent
    Forename Patrick
    Forename Eric
    Forename Sebastien
    Forename Alain
    Forename Jean-François
    Forename Antoine
    Forename Jean-Claude
    Forename Julien
    Forename Christian
    Forename Daniel
    Forename Jacques
    Forename Guillaume
    Forename Manuel
    Forename Marc
    Forename Jose
    Forename Thomas
    Forename Thierry
    Forename Vincent
    Forename Pascal
    Forename Jean-Michel
    Forename Jerome
    Forename Jean-Louis
    Forename Antonio
    Forename Paul
    Forename Emmanuel
    Forename Bruno
    Forename Jean-Marc
    Forename Jean-Paul
    Forename Bernard
    Forename Joseph
    Forename Andre
    Forename Cedric
    Forename Gerard
    Forename Mathieu
    Forename Richard
    Forename Xavier
    Forename Claude
    Forename Benjamin
    Forename Robert
    Forename Georges
    Forename Francisco
    Forename Franck
    Forename Jean-Jacques
    Forename Jean-Luc
    Forename Jean-Marie
    Forename Arnaud
    Forename Raphael
    Forename Anthony
    Forename Louis
    Forename Mohamed
    Forename Sylvain
    Forename Jean-Philippe
    Forename Dominique
#Gambia 67 (1772)
    Forename Mahamadou
    Forename Ebrima
    Forename Musa
    Forename Lamin
    Forename Muhamadou
    Forename Omar
    Forename Ousman
    Forename Bakary
    Forename Abdoulie
    Forename Sulayman
    Forename Saikou
    Forename Bubacarr
    Forename Ali
    Forename Hagie
    Forename Amadou
    Forename Dembo
    Forename Ansumana
    Forename Mohamed
    Forename Samba
    Forename Alhagie
    Forename Foday
    Forename Momodou
    Forename Mustapha
    Forename Mohamadou
    Forename Adama
    Forename Haji
    Forename Mamadou
    Forename Alieu
    Forename Demba
    Forename Essa
    Forename Lasana
    Forename Muhammed
    Forename Baba
    Forename Yaya
    Forename Bangally
    Forename Dawda
    Forename Ibrahima
    Forename Kebba
    Forename Abdou
    Forename Yusupha
    Forename Alagie
    Forename Amara
    Forename Saibo
    Forename Buba
    Forename Sarjo
    Forename Hagi
    Forename Yankuba
    Forename Kissima
    Forename Karamo
    Forename Mamadi
    Forename Modou
    Forename Abubacarr
    Forename Muhamed
    Forename Kemo
    Forename Bully
    Forename Mustafa
    Forename Kalilu
    Forename Abou
    Forename Haruna
    Forename Ismaila
    Forename Sainey
    Forename Ousainou
    Forename Kawsu
    Forename Mamudou
    Forename Mahamadu
    Forename Malick
    Forename Basiru
#Georgia 67 (1839)
    Forename Giorgi
    Forename David
    Forename Zurab
    Forename George
    Forename Levan
    Forename Davit
    Forename Irakli
    Forename Zaza
    Forename Lasha
    Forename Mamuka
    Forename Gocha
    Forename Nikoloz
    Forename Mikheil
    Forename Koba
    Forename Tamaz
    Forename Aleksandre
    Forename Shalva
    Forename Shota
    Forename Givi
    Forename Luka
    Forename Paata
    Forename Kakhaber
    Forename Gela
    Forename Ioseb
    Forename Gia
    Forename Teimuraz
    Forename Avtandil
    Forename Merab
    Forename Tornike
    Forename Beka
    Forename Zviad
    Forename Malkhaz
    Forename Nika
    Forename Nodar
    Forename Archil
    Forename Alexander
    Forename Vakhtang
    Forename Besik
    Forename Ilia
    Forename Saba
    Forename Daviti
    Forename Guram
    Forename Otar
    Forename Ramaz
    Forename Revaz
    Forename Amiran
    Forename Badri
    Forename Akaki
    Forename Levani
    Forename Tariel
    Forename Ivane
    Forename Kakha
    Forename Nugzar
    Forename Zurabi
    Forename Dimitri
    Forename Tengiz
    Forename Vladimer
    Forename Luca
    Forename Sergo
    Forename Vasil
    Forename Zviadi
    Forename Temur
    Forename Giga
    Forename Sandro
    Forename Valeri
    Forename Alexandre
    Forename Jemal
#Ghana 67 (1906)
    Forename Emmanuel
    Forename Samuel
    Forename Mohammed
    Forename Isaac
    Forename Francis
    Forename John
    Forename Joseph
    Forename Stephen
    Forename Ibrahim
    Forename Kofi
    Forename Richard
    Forename George
    Forename Peter
    Forename Charles
    Forename Eric
    Forename Daniel
    Forename Frank
    Forename Kwame
    Forename Michael
    Forename James
    Forename Prince
    Forename Thomas
    Forename Yaw
    Forename Kwabena
    Forename Anthony
    Forename Paul
    Forename Kwaku
    Forename David
    Forename Kwasi
    Forename Robert
    Forename Alex
    Forename Kwadwo
    Forename Benjamin
    Forename Alexander
    Forename Ahmed
    Forename Ernest
    Forename Patrick
    Forename Ebenezer
    Forename Augustine
    Forename Edward
    Forename Johnson
    Forename Ali
    Forename Martin
    Forename Philip
    Forename Solomon
    Forename Abdul
    Forename Nicholas
    Forename Akwasi
    Forename Issah
    Forename Maxwell
    Forename Bernard
    Forename Alhassan
    Forename Musah
    Forename Iddrisu
    Forename Felix
    Forename Bright
    Forename Collins
    Forename Gabriel
    Forename Kingsley
    Forename Mustapha
    Forename William
    Forename Abubakar
    Forename Evans
    Forename Jacob
    Forename Bismark
    Forename Mohamed
    Forename Moses
#Grecia 30 (1936)
    Forename Georgios
    Forename Ioannis
    Forename Dimitrios
    Forename Nikolaos
    Forename Konstantinos
    Forename Christos
    Forename Panagiotis
    Forename Vasileios
    Forename Andreas
    Forename Anastasios
    Forename Alexandros
    Forename Athanasios
    Forename Evangelos
    Forename Antonios
    Forename Theodoros
    Forename Ilias
    Forename Petros
    Forename Michail
    Forename Spyridon
    Forename Emmanouil
    Forename Stavros
    Forename Apostolos
    Forename Nikos
    Forename Sotirios
    Forename Vasilis
    Forename Charalampos
    Forename Thomas
    Forename Dimitris
    Forename Kostas
    Forename Nicolas
#Guatemala 20 (1956)
    Forename Juan-Carlos
    Forename Jose-Miguel
    Forename Jose-Luis
    Forename Jose-Antonio
    Forename Jorge-Mario
    Forename Luis-Fernando
    Forename Rodrigo
    Forename Alejandro
    Forename Carlos-Enrique
    Forename Cesar-Augusto
    Forename Jorge-Luis
    Forename Jose-Fernando
    Forename Juan
    Forename Juan-Fernando
    Forename Juan-Pablo
    Forename Luis-Arturo
    Forename Diego
    Forename Gustavo-Adolfo
    Forename Jose-Manuel
    Forename Juan-Jose
#Guinea 67 (2023)
    Forename Mamadou
    Forename Ibrahima
    Forename Abdoulaye
    Forename Boubacar
    Forename Mohamed
    Forename Amadou
    Forename Ousmane
    Forename Mamadou-Aliou
    Forename Souleymane
    Forename Mamadou-Saliou
    Forename Moussa
    Forename Alpha-Oumar
    Forename Mamadou-Oury
    Forename Mamadou-Alpha
    Forename Oumar
    Forename Alhassane
    Forename Ibrahima-Sory
    Forename Aboubacar
    Forename Mamady
